,Open,High,Low,Close
2018-12-03,0.88060,0.88158,0.87583,0.88068
2018-12-02,0.88169,0.88326,0.87873,0.88166
2018-11-29,0.87775,0.88380,0.87710,0.87775
2018-11-28,0.87977,0.88109,0.87708,0.87962
2018-11-27,0.88518,0.88749,0.88433,0.88505
2018-11-26,0.88228,0.88657,0.88145,0.88235
2018-11-25,0.88192,0.88282,0.87846,0.88204
2018-11-22,0.87699,0.88243,0.87570,0.87695
2018-11-21,0.87805,0.87825,0.87458,0.87809
2018-11-20,0.87930,0.87979,0.87550,0.87932
2018-11-19,0.87300,0.87819,0.87163,0.87298
2018-11-18,0.87626,0.87762,0.87238,0.87612
2018-11-15,0.88298,0.88319,0.87610,0.88301
2018-11-14,0.88389,0.88692,0.88097,0.88403
2018-11-13,0.88370,0.88772,0.88186,0.88408
2018-11-12,0.89094,0.89101,0.88559,0.89020
2018-11-11,0.88302,0.88955,0.88240,0.88300
2018-11-08,0.87962,0.88300,0.87957,0.87963
2018-11-07,0.87464,0.87680,0.87380,0.87458
2018-11-06,0.87405,0.87715,0.86957,0.87424
2018-11-05,0.87653,0.87771,0.87427,0.87620
2018-11-04,0.87742,0.88065,0.87670,0.87738
2018-11-01,0.87698,0.87907,0.87295,0.87694
2018-10-31,0.88387,0.88388,0.87618,0.88365
2018-10-30,0.88138,0.88404,0.88027,0.88134
2018-10-29,0.87911,0.88126,0.87819,0.87903
2018-10-28,0.87729,0.87994,0.87598,0.87729
2018-10-25,0.87911,0.88213,0.87731,0.87890
2018-10-24,0.87729,0.87980,0.87483,0.87725
2018-10-23,0.87164,0.87842,0.87140,0.87160
2018-10-22,0.87224,0.87413,0.87034,0.87200
2018-10-21,0.86872,0.87242,0.86565,0.86885
2018-10-18,0.87297,0.87461,0.86847,0.87260
2018-10-17,0.86950,0.87086,0.86750,0.86950
2018-10-16,0.86383,0.86792,0.86340,0.86391
2018-10-15,0.86331,0.86452,0.86058,0.86330
2018-10-14,0.86573,0.86628,0.86165,0.86570
2018-10-11,0.86278,0.86678,0.86136,0.86278
2018-10-10,0.86714,0.86714,0.86225,0.86705
2018-10-09,0.86926,0.87103,0.86640,0.86904
2018-10-08,0.86997,0.87464,0.86920,0.87001
2018-10-07,0.86776,0.87253,0.86720,0.86786
2018-10-04,0.86824,0.87049,0.86636,0.86820
2018-10-03,0.87128,0.87225,0.86685,0.87136
2018-10-02,0.86577,0.86833,0.86257,0.86567
2018-10-01,0.86374,0.86906,0.86340,0.86374
2018-09-30,0.86170,0.86467,0.86049,0.86167
2018-09-27,0.85934,0.86426,0.85815,0.85930
2018-09-26,0.85127,0.85730,0.85040,0.85117
2018-09-25,0.84990,0.85259,0.84911,0.85011
2018-09-24,0.85083,0.85233,0.84800,0.85085
2018-09-23,0.85099,0.85286,0.84638,0.85099
2018-09-20,0.84918,0.85210,0.84734,0.84919
2018-09-19,0.85660,0.85669,0.84911,0.85656
2018-09-18,0.85625,0.85812,0.85350,0.85617
2018-09-17,0.85696,0.85696,0.85321,0.85696
2018-09-16,0.86032,0.86032,0.85500,0.85992
2018-09-13,0.85540,0.85795,0.85315,0.85530
2018-09-12,0.86010,0.86135,0.85464,0.85990
2018-09-11,0.86237,0.86424,0.85850,0.86236
2018-09-10,0.86256,0.86454,0.85890,0.86237
2018-09-09,0.86513,0.86748,0.86100,0.86497
2018-09-06,0.86030,0.86476,0.85830,0.86058
2018-09-05,0.85948,0.86150,0.85791,0.85946
2018-09-04,0.86296,0.86604,0.85965,0.86307
2018-09-03,0.86110,0.86706,0.86090,0.86092
2018-09-02,0.86218,0.86274,0.86000,0.86199
2018-08-30,0.85720,0.86233,0.85548,0.85729
2018-08-29,0.85402,0.85880,0.85342,0.85399
2018-08-28,0.85521,0.85807,0.85424,0.85534
2018-08-27,0.85591,0.85738,0.85230,0.85590
2018-08-26,0.85878,0.86228,0.85610,0.85845
2018-08-23,0.86634,0.86660,0.85933,0.86630
2018-08-22,0.86309,0.86616,0.86284,0.86320
2018-08-21,0.86383,0.86547,0.86020,0.86380
2018-08-20,0.87039,0.87058,0.86662,0.87022
2018-08-19,0.87429,0.87756,0.87341,0.87430
2018-08-16,0.87933,0.87971,0.87550,0.87940
2018-08-15,0.88150,0.88196,0.87655,0.88150
2018-08-14,0.88120,0.88478,0.88110,0.88139
2018-08-13,0.87731,0.88125,0.87481,0.87700
2018-08-12,0.87751,0.87982,0.87460,0.87760
2018-08-09,0.86740,0.87749,0.86660,0.86776
2018-08-08,0.86132,0.86492,0.86050,0.86127
2018-08-07,0.86182,0.86396,0.85990,0.86185
2018-08-06,0.86524,0.86565,0.86140,0.86520
2018-08-05,0.86495,0.86723,0.86430,0.86488
2018-08-02,0.86314,0.86489,0.86118,0.86311
2018-08-01,0.85735,0.86176,0.85690,0.85720
2018-07-31,0.85546,0.85724,0.85480,0.85546
2018-07-30,0.85407,0.85523,0.85120,0.85416
2018-07-29,0.85740,0.85841,0.85330,0.85760
2018-07-26,0.85877,0.86031,0.85740,0.85889
2018-07-25,0.85180,0.85830,0.85156,0.85197
2018-07-24,0.85560,0.85708,0.85370,0.85576
2018-07-23,0.85480,0.85784,0.85349,0.85513
2018-07-22,0.85166,0.85553,0.85100,0.85165
2018-07-19,0.85802,0.85999,0.85307,0.85799
2018-07-18,0.85865,0.86386,0.85785,0.85869
2018-07-17,0.85780,0.86179,0.85724,0.85813
2018-07-16,0.85393,0.85730,0.85140,0.85401
2018-07-15,0.85624,0.85641,0.85280,0.85623
2018-07-12,0.85736,0.86099,0.85650,0.85720
2018-07-11,0.85648,0.85833,0.85492,0.85640
2018-07-10,0.85249,0.85482,0.85069,0.85273
2018-07-09,0.85052,0.85529,0.85013,0.85056
2018-07-08,0.85094,0.85158,0.84812,0.85090
2018-07-05,0.85515,0.85611,0.84981,0.85500
2018-07-04,0.85750,0.85831,0.85326,0.85746
2018-07-03,0.85768,0.85974,0.85603,0.85769
2018-07-02,0.85905,0.86039,0.85650,0.85895
2018-07-01,0.85628,0.86262,0.85628,0.85627
2018-06-28,0.86472,0.86472,0.85599,0.86483
2018-06-27,0.86487,0.86745,0.86229,0.86478
2018-06-26,0.85851,0.86329,0.85676,0.85835
2018-06-25,0.85457,0.85822,0.85320,0.85450
2018-06-24,0.85759,0.85985,0.85470,0.85753
2018-06-21,0.86155,0.86194,0.85646,0.86164
2018-06-20,0.86378,0.86850,0.85997,0.86363
2018-06-19,0.86286,0.86610,0.86206,0.86292
2018-06-18,0.85984,0.86706,0.85860,0.85979
2018-06-17,0.86229,0.86457,0.86031,0.86237
2018-06-14,0.86480,0.86615,0.86010,0.86456
2018-06-13,0.84700,0.85993,0.84448,0.84690
2018-06-12,0.85124,0.85225,0.84820,0.85119
2018-06-11,0.84938,0.85156,0.84685,0.84932
2018-06-10,0.84840,0.84918,0.84600,0.84861
2018-06-07,0.84790,0.85263,0.84660,0.84780
2018-06-06,0.84861,0.84864,0.84452,0.84850
2018-06-05,0.85276,0.85363,0.84767,0.85279
2018-06-04,0.85457,0.85798,0.85369,0.85466
2018-06-03,0.85690,0.85699,0.85148,0.85700
2018-05-31,0.85519,0.85985,0.85357,0.85520
2018-05-30,0.85718,0.85889,0.85295,0.85710
2018-05-29,0.86673,0.86805,0.85682,0.86660
2018-05-28,0.86003,0.86848,0.85912,0.86007
2018-05-27,0.85561,0.86144,0.85250,0.85551
2018-05-24,0.85301,0.85849,0.85228,0.85305
2018-05-23,0.85418,0.85527,0.85111,0.85396
2018-05-22,0.84820,0.85571,0.84810,0.84828
2018-05-21,0.84826,0.85038,0.84544,0.84800
2018-05-20,0.85007,0.85334,0.84897,0.84986
2018-05-17,0.84803,0.85103,0.84586,0.84780
2018-05-16,0.84644,0.84900,0.84482,0.84624
2018-05-15,0.84584,0.84993,0.84360,0.84596
2018-05-14,0.83808,0.84574,0.83750,0.83814
2018-05-13,0.83671,0.83671,0.83354,0.83667
2018-05-10,0.83926,0.84080,0.83557,0.83910
2018-05-09,0.84405,0.84426,0.83735,0.84408
2018-05-08,0.84269,0.84577,0.84061,0.84261
2018-05-07,0.83804,0.84464,0.83760,0.83796
2018-05-06,0.83642,0.84037,0.83480,0.83647
2018-05-03,0.83408,0.83929,0.83350,0.83408
2018-05-02,0.83670,0.83677,0.83270,0.83675
2018-05-01,0.83388,0.83653,0.83118,0.83392
2018-04-30,0.82760,0.83448,0.82750,0.82773
2018-04-29,0.82450,0.82875,0.82382,0.82489
2018-04-26,0.82593,0.82946,0.82529,0.82579
2018-04-25,0.82164,0.82646,0.81900,0.82158
2018-04-24,0.81725,0.82176,0.81725,0.81690
2018-04-23,0.81892,0.82069,0.81735,0.81907
2018-04-22,0.81474,0.81885,0.81369,0.81477
2018-04-19,0.81010,0.81599,0.80954,0.81001
2018-04-18,0.80785,0.81100,0.80632,0.80781
2018-04-17,0.80821,0.81008,0.80665,0.80820
2018-04-16,0.80745,0.81048,0.80548,0.80742
2018-04-15,0.81083,0.81127,0.80684,0.81086
2018-04-12,0.81080,0.81243,0.80980,0.81105
2018-04-11,0.80800,0.81298,0.80777,0.80830
2018-04-10,0.80881,0.80945,0.80686,0.80886
2018-04-09,0.81154,0.81276,0.80790,0.81153
2018-04-08,0.81490,0.81549,0.81100,0.81490
2018-04-05,0.81626,0.81846,0.81433,0.81622
2018-04-04,0.81381,0.81837,0.81360,0.81388
2018-04-03,0.81437,0.81582,0.81231,0.81443
2018-04-02,0.81345,0.81599,0.81057,0.81349
2018-04-01,0.81216,0.81408,0.81000,0.81207
2018-03-29,0.81284,0.81314,0.81080,0.81282
2018-03-28,0.81216,0.81399,0.81050,0.81233
2018-03-27,0.80593,0.81056,0.80500,0.80594
2018-03-26,0.80289,0.80819,0.80140,0.80273
2018-03-25,0.80946,0.80956,0.80328,0.80943
2018-03-22,0.81129,0.81169,0.80905,0.81136
2018-03-21,0.80980,0.81298,0.80731,0.80987
2018-03-20,0.81645,0.81653,0.81326,0.81620
2018-03-19,0.81050,0.81533,0.80944,0.81058
2018-03-18,0.81428,0.81563,0.81087,0.81428
2018-03-15,0.81250,0.81556,0.81070,0.81240
2018-03-14,0.80806,0.81164,0.80730,0.80804
2018-03-13,0.80691,0.80971,0.80540,0.80695
2018-03-12,0.81046,0.81202,0.80652,0.81040
2018-03-11,0.81244,0.81358,0.81024,0.81243
2018-03-08,0.81249,0.81463,0.81078,0.81257
2018-03-07,0.80540,0.81259,0.80355,0.80550
2018-03-06,0.80520,0.80736,0.80382,0.80537
2018-03-05,0.81052,0.81095,0.80516,0.81060
2018-03-04,0.81179,0.81463,0.80983,0.81199
2018-03-01,0.81491,0.81614,0.81100,0.81494
2018-02-28,0.82028,0.82250,0.81821,0.82026
2018-02-27,0.81819,0.82040,0.81680,0.81764
2018-02-26,0.81195,0.81812,0.81000,0.81198
2018-02-25,0.81378,0.81417,0.80940,0.81386
2018-02-22,0.81129,0.81430,0.81070,0.81125
2018-02-21,0.81431,0.81555,0.80950,0.81421
2018-02-20,0.81067,0.81296,0.80991,0.81068
2018-02-19,0.80651,0.81156,0.80586,0.80654
2018-02-18,0.80568,0.80834,0.80399,0.80568
2018-02-15,0.79953,0.80447,0.79630,0.79977
2018-02-14,0.80211,0.80318,0.79923,0.80210
2018-02-13,0.80952,0.81443,0.80540,0.80947
2018-02-12,0.81293,0.81393,0.80828,0.81276
2018-02-11,0.81610,0.81724,0.81320,0.81614
2018-02-08,0.81561,0.81790,0.81397,0.81561
2018-02-07,0.81510,0.81856,0.81337,0.81512
2018-02-06,0.80766,0.81443,0.80624,0.80767
2018-02-05,0.80852,0.81194,0.80460,0.80855
2018-02-04,0.80340,0.80635,0.80140,0.80341
2018-02-01,0.79919,0.80568,0.79885,0.79936
2018-01-31,0.80532,0.80733,0.80078,0.80524
2018-01-30,0.80591,0.80641,0.80150,0.80583
2018-01-29,0.80764,0.81058,0.80307,0.80768
2018-01-28,0.80462,0.81050,0.80438,0.80463
2018-01-25,0.80695,0.80727,0.80063,0.80695
2018-01-24,0.80671,0.80733,0.79809,0.80703
2018-01-23,0.81237,0.81333,0.80632,0.81233
2018-01-22,0.81584,0.81809,0.81255,0.81591
2018-01-21,0.81593,0.81869,0.81522,0.81596
2018-01-18,0.81727,0.81831,0.81335,0.81722
2018-01-17,0.82092,0.82135,0.81549,0.82075
2018-01-16,0.81490,0.81973,0.81159,0.81491
2018-01-15,0.81500,0.81989,0.81425,0.81510
2018-01-14,0.82014,0.82047,0.81307,0.82019
2018-01-11,0.83042,0.83047,0.82263,0.83042
2018-01-10,0.83648,0.83814,0.82924,0.83639
2018-01-09,0.83827,0.83861,0.83220,0.83827
2018-01-08,0.83545,0.83907,0.83502,0.83539
2018-01-07,0.83060,0.83614,0.82960,0.83074
2018-01-04,0.82876,0.83184,0.82750,0.82858
2018-01-03,0.83255,0.83299,0.82700,0.83261
2018-01-02,0.82905,0.83299,0.82870,0.82895
2018-01-01,0.83258,0.83274,0.82775,0.83253
2017-12-31,0.83299,0.83340,0.83229,0.83299
2017-12-28,0.83753,0.83766,0.83175,0.83740
2017-12-27,0.84032,0.84046,0.83647,0.84028
2017-12-26,0.84310,0.84348,0.83960,0.84332
2017-12-25,0.84237,0.84406,0.84190,0.84228
2017-12-24,0.84340,0.84395,0.84140,0.84345
2017-12-21,0.84377,0.84620,0.84303,0.84336
2017-12-20,0.84191,0.84387,0.84090,0.84188
2017-12-19,0.84480,0.84530,0.84025,0.84450
2017-12-18,0.84869,0.84911,0.84510,0.84859
2017-12-17,0.85130,0.85156,0.84500,0.85153
2017-12-14,0.84924,0.85022,0.84645,0.84926
2017-12-13,0.84460,0.84950,0.84318,0.84489
2017-12-12,0.85153,0.85248,0.84960,0.85160
2017-12-11,0.84910,0.85332,0.84796,0.84907
2017-12-10,0.84967,0.84970,0.84671,0.84962
2017-12-07,0.84930,0.85238,0.84910,0.84946
2017-12-06,0.84710,0.84910,0.84680,0.84715
2017-12-05,0.84527,0.84880,0.84400,0.84510
2017-12-04,0.84256,0.84682,0.84180,0.84262
2017-12-03,0.84338,0.84522,0.84184,0.84318
2017-11-30,0.84040,0.84373,0.83753,0.84046
2017-11-29,0.84388,0.84638,0.83824,0.84374
2017-11-28,0.84390,0.84602,0.84140,0.84402
2017-11-27,0.84005,0.84264,0.83886,0.83999
2017-11-26,0.83831,0.83976,0.83609,0.83847
2017-11-23,0.84382,0.84479,0.83726,0.84360
2017-11-22,0.84637,0.84642,0.84353,0.84640
2017-11-21,0.85172,0.85211,0.84759,0.85199
2017-11-20,0.85188,0.85357,0.85058,0.85170
2017-11-19,0.85236,0.85281,0.84692,0.85238
2017-11-16,0.84909,0.84928,0.84590,0.84908
2017-11-14,0.84805,0.84846,0.84321,0.84797
2017-11-13,0.85727,0.85739,0.84932,0.85727
2017-11-12,0.85755,0.85920,0.85652,0.85755
2017-11-09,0.85872,0.86029,0.85652,0.85860
2017-11-08,0.86240,0.86308,0.85818,0.86230
2017-11-07,0.86188,0.86347,0.86136,0.86199
2017-11-06,0.86119,0.86536,0.86080,0.86113
2017-11-05,0.86093,0.86335,0.86010,0.86096
2017-11-02,0.85740,0.86168,0.85567,0.85750
2017-11-01,0.85991,0.85993,0.85563,0.85994
2017-10-31,0.85825,0.86145,0.85782,0.85824
2017-10-30,0.85838,0.86017,0.85771,0.85817
2017-10-29,0.86153,0.86221,0.85890,0.86173
2017-10-26,0.85918,0.86386,0.85880,0.85931
2017-10-25,0.84587,0.85527,0.84491,0.84597
2017-10-24,0.85035,0.85079,0.84620,0.85041
2017-10-23,0.85068,0.85151,0.84910,0.85040
2017-10-22,0.85072,0.85222,0.84897,0.85080
2017-10-19,0.84374,0.84998,0.84331,0.84402
2017-10-18,0.84792,0.84962,0.84337,0.84780
2017-10-17,0.84941,0.85235,0.84891,0.84948
2017-10-16,0.84781,0.85189,0.84781,0.84785
2017-10-15,0.84638,0.84882,0.84595,0.84645
2017-10-12,0.84521,0.84701,0.84215,0.84518
2017-10-11,0.84279,0.84518,0.84170,0.84278
2017-10-10,0.84645,0.84772,0.84331,0.84639
2017-10-09,0.85165,0.85165,0.84619,0.85167
2017-10-08,0.85158,0.85317,0.85100,0.85161
2017-10-05,0.85368,0.85680,0.85188,0.85380
2017-10-04,0.85056,0.85442,0.84890,0.85054
2017-10-03,0.85122,0.85125,0.84841,0.85124
2017-10-02,0.85228,0.85489,0.84950,0.85224
2017-10-01,0.84691,0.85243,0.84691,0.84693
2017-09-28,0.84885,0.84938,0.84517,0.84877
2017-09-27,0.85103,0.85310,0.84726,0.85109
2017-09-26,0.84880,0.85330,0.84780,0.84846
2017-09-25,0.84348,0.84996,0.84290,0.84348
2017-09-24,0.83845,0.84375,0.83760,0.83842
2017-09-21,0.83718,0.83748,0.83316,0.83713
2017-09-20,0.84225,0.84273,0.83657,0.84231
2017-09-19,0.83383,0.83426,0.83200,0.83385
2017-09-18,0.83600,0.83612,0.83296,0.83617
2017-09-17,0.83770,0.83915,0.83550,0.83772
2017-09-14,0.83873,0.84017,0.83434,0.83881
2017-09-13,0.84101,0.84419,0.83963,0.84100
2017-09-12,0.83531,0.84135,0.83361,0.83510
2017-09-11,0.83622,0.83840,0.83490,0.83616
2017-09-10,0.83227,0.83595,0.83130,0.83211
2017-09-07,0.83135,0.83202,0.82690,0.83132
2017-09-06,0.83840,0.83923,0.82940,0.83838
2017-09-05,0.83867,0.84007,0.83687,0.83864
2017-09-04,0.84073,0.84243,0.83765,0.84080
2017-09-03,0.84157,0.84179,0.83870,0.84155
2017-08-31,0.83957,0.84380,0.83482,0.83960
2017-08-30,0.84104,0.84571,0.83976,0.84080
2017-08-29,0.83540,0.84057,0.83430,0.83539
2017-08-28,0.83576,0.83591,0.82871,0.83585
2017-08-27,0.83672,0.83908,0.83500,0.83669
2017-08-24,0.84758,0.84927,0.84145,0.84730
2017-08-23,0.84628,0.84852,0.84610,0.84627
2017-08-22,0.85028,0.85153,0.84612,0.85018
2017-08-21,0.84661,0.85132,0.84560,0.84660
2017-08-20,0.85054,0.85238,0.84569,0.85061
2017-08-17,0.85344,0.85381,0.84975,0.85357
2017-08-16,0.84931,0.85712,0.84816,0.84931
2017-08-15,0.85180,0.85590,0.85052,0.85170
2017-08-14,0.84911,0.85550,0.84800,0.84920
2017-08-13,0.84557,0.84938,0.84459,0.84563
2017-08-10,0.84962,0.85112,0.84518,0.84960
2017-08-09,0.85000,0.85436,0.85000,0.85023
2017-08-08,0.85082,0.85526,0.85032,0.85073
2017-08-07,0.84744,0.85334,0.84570,0.84739
2017-08-06,0.84906,0.84906,0.84656,0.84901
2017-08-03,0.84120,0.85201,0.84097,0.84140
2017-08-02,0.84378,0.84502,0.84070,0.84380
2017-08-01,0.84679,0.84782,0.84263,0.84665
2017-07-31,0.84577,0.84810,0.84477,0.84573
2017-07-30,0.85129,0.85297,0.84569,0.85126
2017-07-27,0.85543,0.85671,0.85010,0.85553
2017-07-26,0.85249,0.85801,0.84926,0.85266
2017-07-25,0.85886,0.86090,0.85800,0.85877
2017-07-24,0.85919,0.85973,0.85420,0.85919
2017-07-23,0.85605,0.85972,0.85604,0.85604
2017-07-20,0.85999,0.86057,0.85652,0.85994
2017-07-19,0.86739,0.87107,0.85837,0.86742
2017-07-18,0.86583,0.86876,0.86556,0.86582
2017-07-17,0.87158,0.87166,0.86320,0.87151
2017-07-16,0.87145,0.87441,0.87053,0.87143
2017-07-13,0.87689,0.87778,0.87208,0.87689
2017-07-12,0.87573,0.87931,0.87296,0.87574
2017-07-11,0.87154,0.87759,0.87025,0.87154
2017-07-09,0.87670,0.87850,0.87586,0.87690
2017-07-06,0.87556,0.87851,0.87426,0.87529
2017-07-05,0.88145,0.88256,0.87650,0.88130
2017-07-04,0.88029,0.88378,0.87960,0.88027
2017-07-03,0.87910,0.88200,0.87880,0.87940
2017-07-02,0.87527,0.88052,0.87520,0.87542
2017-06-29,0.87409,0.87774,0.87374,0.87400
2017-06-28,0.87889,0.87889,0.87450,0.87853
2017-06-27,0.88208,0.88517,0.87812,0.88190
2017-06-26,0.89440,0.89441,0.88260,0.89417
2017-06-25,0.89288,0.89505,0.89137,0.89295
2017-06-22,0.89688,0.89716,0.89217,0.89689
2017-06-21,0.89538,0.89709,0.89460,0.89548
2017-06-20,0.89796,0.89858,0.89650,0.89791
2017-06-19,0.89729,0.89921,0.89558,0.89730
2017-06-18,0.89259,0.89607,0.89180,0.89220
2017-06-15,0.89707,0.89774,0.89288,0.89711
2017-06-14,0.89157,0.89818,0.89060,0.89160
2017-06-13,0.89200,0.89297,0.88534,0.89215
2017-06-12,0.89293,0.89399,0.89085,0.89316
2017-06-11,0.89267,0.89333,0.89039,0.89270
2017-06-08,0.89340,0.89543,0.89150,0.89407
2017-06-07,0.88852,0.89314,0.88730,0.88848
2017-06-06,0.88727,0.89244,0.88653,0.88720
2017-06-05,0.88824,0.88958,0.88660,0.88835
2017-06-04,0.88688,0.88998,0.88660,0.88646
2017-06-01,0.89180,0.89236,0.88641,0.89160
2017-05-31,0.88982,0.89261,0.88832,0.88940
2017-05-30,0.89496,0.89559,0.88871,0.89512
2017-05-29,0.89852,0.90003,0.89273,0.89855
2017-05-28,0.89484,0.89582,0.89360,0.89477
2017-05-25,0.89201,0.89578,0.89031,0.89200
2017-05-24,0.89038,0.89321,0.88881,0.89040
2017-05-23,0.89438,0.89530,0.89266,0.89451
2017-05-22,0.88991,0.89315,0.88757,0.88977
2017-05-21,0.89267,0.89587,0.88784,0.89247
2017-05-18,0.90002,0.90084,0.89300,0.89980
2017-05-17,0.89652,0.90050,0.89509,0.89635
2017-05-16,0.90125,0.90227,0.89684,0.90139
2017-05-15,0.91069,0.91078,0.90177,0.91060
2017-05-14,0.91508,0.91548,0.90992,0.91514
2017-05-11,0.92030,0.92101,0.91460,0.92039
2017-05-10,0.92024,0.92251,0.91810,0.91990
2017-05-09,0.91853,0.92086,0.91740,0.91854
2017-05-08,0.91514,0.91974,0.91458,0.91510
2017-05-07,0.91183,0.91579,0.90940,0.91198
2017-05-04,0.91063,0.91297,0.90910,0.91062
2017-05-03,0.91838,0.91943,0.91170,0.91836
2017-05-02,0.91444,0.91695,0.91410,0.91444
2017-05-01,0.91662,0.91835,0.91530,0.91668
2017-04-30,0.91692,0.91866,0.91530,0.91680
2017-04-27,0.92024,0.92096,0.91340,0.92045
2017-04-26,0.91665,0.92144,0.91485,0.91668
2017-04-25,0.91504,0.92075,0.91318,0.91506
2017-04-24,0.92016,0.92149,0.91400,0.92040
2017-04-23,0.91951,0.92407,0.91929,0.91963
2017-04-20,0.93342,0.93571,0.93131,0.93328
2017-04-19,0.93328,0.93365,0.92780,0.93327
2017-04-18,0.93211,0.93444,0.93140,0.93208
2017-04-17,0.93951,0.94003,0.93383,0.93945
2017-04-16,0.94240,0.94253,0.93722,0.94246
2017-04-13,0.94180,0.94277,0.94060,0.94194
2017-04-12,0.93707,0.94235,0.93650,0.93715
2017-04-11,0.94254,0.94370,0.94128,0.94239
2017-04-10,0.94359,0.94525,0.94078,0.94361
2017-04-09,0.94480,0.94604,0.94270,0.94500
2017-04-06,0.93958,0.94236,0.93805,0.93944
2017-04-05,0.93692,0.94056,0.93598,0.93699
2017-04-04,0.93637,0.93861,0.93553,0.93630
2017-04-03,0.93719,0.94013,0.93680,0.93720
2017-04-02,0.93737,0.93952,0.93600,0.93731
2017-03-30,0.93567,0.93701,0.93450,0.93571
2017-03-29,0.92937,0.93267,0.92859,0.92940
2017-03-28,0.92443,0.93102,0.92366,0.92441
2017-03-27,0.92058,0.92192,0.91960,0.92073
2017-03-26,0.92200,0.92259,0.91702,0.92170
2017-03-23,0.92730,0.92923,0.92490,0.92731
2017-03-22,0.92681,0.92846,0.92550,0.92677
2017-03-21,0.92496,0.92794,0.92415,0.92486
2017-03-20,0.93138,0.93138,0.92430,0.93130
2017-03-19,0.93090,0.93090,0.92790,0.93084
2017-03-16,0.92846,0.93198,0.92739,0.92810
2017-03-15,0.93128,0.93396,0.93060,0.93128
2017-03-14,0.94229,0.94246,0.93976,0.94229
2017-03-13,0.93879,0.94096,0.93790,0.93884
2017-03-12,0.93563,0.93836,0.93320,0.93545
2017-03-09,0.94506,0.94506,0.93729,0.94532
2017-03-08,0.94840,0.95006,0.94215,0.94810
2017-03-07,0.94617,0.94901,0.94560,0.94606
2017-03-06,0.94507,0.94690,0.94304,0.94525
2017-03-05,0.94173,0.94534,0.94002,0.94158
2017-03-02,0.95161,0.95206,0.94574,0.95150
2017-03-01,0.94910,0.95234,0.94830,0.94914
2017-02-28,0.94614,0.95100,0.94446,0.94615
2017-02-27,0.94493,0.94548,0.94100,0.94480
2017-02-26,0.94761,0.94761,0.94210,0.94762
2017-02-23,0.94476,0.94641,0.94179,0.94478
2017-02-22,0.94771,0.94886,0.94384,0.94750
2017-02-21,0.94857,0.95267,0.94731,0.94858
2017-02-20,0.94248,0.94997,0.94228,0.94256
2017-02-19,0.94102,0.94293,0.94060,0.94103
2017-02-16,0.93747,0.94110,0.93660,0.93701
2017-02-15,0.94323,0.94335,0.93679,0.94274
2017-02-14,0.94530,0.95038,0.94447,0.94533
2017-02-13,0.94347,0.94681,0.94045,0.94353
2017-02-12,0.94168,0.94398,0.93826,0.94166
2017-02-09,0.93836,0.94252,0.93730,0.93821
2017-02-08,0.93527,0.93832,0.93370,0.93526
2017-02-07,0.93642,0.93966,0.93393,0.93650
2017-02-06,0.93082,0.93837,0.93080,0.93082
2017-02-05,0.92735,0.93400,0.92688,0.92739
2017-02-02,0.92908,0.93206,0.92617,0.92922
2017-02-01,0.92864,0.92864,0.92365,0.92873
2017-01-31,0.92570,0.93115,0.92520,0.92560
2017-01-30,0.93396,0.93580,0.92504,0.93383
2017-01-29,0.93291,0.94154,0.93107,0.93336
2017-01-26,0.93608,0.93804,0.93242,0.93607
2017-01-25,0.92980,0.93715,0.92880,0.93006
2017-01-24,0.93215,0.93352,0.92861,0.93208
2017-01-23,0.92958,0.93216,0.92826,0.92930
2017-01-22,0.93358,0.93385,0.92970,0.93338
2017-01-19,0.93797,0.94102,0.93500,0.93811
2017-01-18,0.94078,0.94431,0.93661,0.94093
2017-01-17,0.93477,0.93812,0.93330,0.93486
2017-01-16,0.94305,0.94327,0.93301,0.94313
2017-01-15,0.94101,0.94506,0.94043,0.94085
2017-01-12,0.94180,0.94340,0.93740,0.94190
2017-01-11,0.94370,0.94560,0.93580,0.94360
2017-01-10,0.94750,0.95630,0.94630,0.94765
2017-01-09,0.94450,0.94680,0.94110,0.94441
2017-01-08,0.94930,0.95116,0.94690,0.94950
2017-01-05,0.94290,0.94880,0.94260,0.94287
2017-01-04,0.95250,0.95360,0.94260,0.95230
2017-01-03,0.95984,0.96234,0.95430,0.95970
2017-01-02,0.95610,0.96640,0.95310,0.95602
2017-01-01,0.94960,0.95550,0.94870,0.94994
2016-12-29,0.94616,0.95147,0.94420,0.94560
2016-12-28,0.95990,0.95990,0.95320,0.95997
2016-12-27,0.95580,0.96270,0.95400,0.95581
2016-12-26,0.95641,0.95828,0.95590,0.95630
2016-12-25,0.95640,0.95730,0.95510,0.95650
2016-12-22,0.95790,0.95880,0.95530,0.95807
2016-12-21,0.95900,0.95900,0.95260,0.95890
2016-12-20,0.96210,0.96290,0.95680,0.96242
2016-12-19,0.96110,0.96570,0.95970,0.96100
2016-12-18,0.95710,0.96030,0.95402,0.95694
2016-12-15,0.95990,0.96120,0.95490,0.95980
2016-12-14,0.95100,0.96120,0.95010,0.95110
2016-12-13,0.94070,0.94206,0.93750,0.94080
2016-12-12,0.93960,0.94280,0.93870,0.93970
2016-12-11,0.94820,0.94990,0.94100,0.94810
2016-12-08,0.94150,0.94891,0.94060,0.94150
2016-12-07,0.92936,0.94251,0.92110,0.92920
2016-12-06,0.93290,0.93340,0.92859,0.93280
